user,story,comment
robinhood,14497295,1
robinhood,14497295,1
robotpony,13541679,1
robrenaud,15568078,1
robrockit,13541679,1
robtaylor,15410953,1
robtaylor,13748302,1
robtaylor,15342486,1
rocky1138,13498365,1
rocky1138,13726274,1
rocky1138,14386394,1
rocky1138,13520891,1
rocky1138,14921018,1
rocky1138,13385873,1
rocky1138,14369109,1
rocky1138,14807779,1
rocky1138,14848786,1
rocky1138,14002821,1
rocky1138,15210022,1
rocky1138,13746830,1
rocky1138,14997799,1
rocky1138,14338212,1
rocky1138,13537052,1
rocky1138,13830587,1
rocky1138,15473777,1
rocky1138,13338592,1
rocky1138,13817557,1
roger_lee,15601729,1
roger_lee,13541679,1
roger_lee,13301832,1
roger_lee,15384262,1
roger_lee,14688684,1
roger_lee,15148885,1
roger_lee,15824597,1
rogerthis,13810015,1
rogerthis,14998081,1
rogerwang,14239194,1
rogerwang,14105489,1
rohitnair,14238005,1
rokche123,14023198,1
rolepoint,13541679,1
romapatel,13541679,1
ronreiter,13837781,1
ronreiter,13326535,1
rookonaut,14238005,1
root_axis,15276833,1
root_axis,13942345,1
root_axis,14968626,1
root_axis,15339983,1
root_axis,14805265,1
rootedbox,15009759,1
rootlocus,15651058,1
rootlocus,14901051,1
rootlocus,15862278,1
rootlocus,15553205,1
roycoding,14238005,1
royletron,13816627,1
rreichman,15601729,1
rrradical,14884992,1
rsingla92,15165111,1
rtfeldman,13301832,1
rtfeldman,15148885,1
rtfeldman,13541679,1
rtfeldman,14023198,1
rubicon33,14320392,1
rubicon33,13747414,1
rubicon33,14047310,1
rubicon33,13924546,1
rubicon33,13707547,1
rubicon33,15759562,1
rubicon33,14417758,1
rubinelli,15421704,1
rubiquity,14238005,1
rullelito,14683964,1
rullelito,14452832,1
runevault,14189392,1
russdpale,14523523,1
russell_h,15148885,1
russell_h,15384262,1
rweichler,14350293,1
ryanSrich,14146850,1
ryanSrich,15148885,1
ryanSrich,15744359,1
ryancouto,13584097,1
ryandrake,14087381,1
ryandrake,15754287,1
ryandrake,13481218,1
ryandrake,14417758,1
ryandrake,15741565,1
ryandrake,15357584,1
ryandrake,13696004,1
ryandrake,14039135,1
ryandrake,14346652,1
ryandrake,14708350,1
ryandrake,13990391,1
ryandrake,13876514,1
ryandrake,13584097,1
ryandrake,13857887,1
ryandrake,14578380,1
ryandrake,14195664,1
ryandrake,14718089,1
ryandrake,13726274,1
ryandrake,13456246,1
ryandrake,13860890,1
ryanisnan,14219384,1
ryanisnan,13810015,1
ryankupyn,13798130,1
ryanmarsh,14656945,1
ryanmarsh,14139186,1
ryanmarsh,14054785,1
ryanmarsh,15749150,1
ryanmarsh,14656945,1
ryanmarsh,13579226,1
ryanmarsh,14661285,1
ryanmarsh,13792309,1
ryanmarsh,13595999,1
ryanmarsh,14351324,1
ryanmarsh,13886885,1
ryanmarsh,13541162,1
ryanmarsh,15585769,1
ryanmarsh,13600427,1
ryanmarsh,14865043,1
ryanmarsh,15892066,1
ryeguy_24,13394900,1
saadrizvi,14136081,1
saagarjha,15058351,1
sadlyNess,15046601,1
sagarghai,14688684,1
sagarghai,14688684,1
saikouzen,13977982,1
sakura-rb,13520891,1
salgernon,15337730,1
salim_211,15384262,1
salim_211,14023198,1
sallyfour,15800676,1
saltedmd5,14297289,1
sam_goody,14516538,1
samcat116,14031619,1
samprotas,15808096,1
samteeeee,14386394,1
samueloph,15237896,1
samueloph,15625330,1
samueloph,14447682,1
samwillis,13668916,1
samwillis,14921018,1
sananth12,15694118,1
sandipagr,14238005,1
sandstrom,14308189,1
santialbo,15591441,1
santzeshn,14533116,1
sarabande,15448996,1
sarakking,15148885,1
sarcasmic,15747519,1
sarnowski,15066729,1
sasavilic,14002821,1
saturnian,15155833,1
saucelabs,15148885,1
saucelabs,15384262,1
saucelabs,14238005,1
saucelabs,15601729,1
saucelabs,15824597,1
saucelabs,13541679,1
saycheese,13559581,1
saycheese,13870199,1
saycheese,13842130,1
saycheese,13909365,1
saycheese,13561388,1
saycheese,13421298,1
saycheese,15389727,1
saycheese,13867016,1
saywatnow,13713953,1
sbinthree,15862494,1
schiffern,14632017,1
schiffern,15200955,1
schiffern,14355051,1
schlipity,14355051,1
schmappel,15210022,1
schnevets,15631565,1
schnevets,14639967,1
schnevets,15079619,1
schraitle,13437905,1
scorebook,14023198,1
scottmsul,14729400,1
scranglis,15893911,1
scranglis,13700492,1
screwston,13732288,1
sdalezman,14238005,1
sdalezman,14023198,1
sdalezman,15384262,1
sdalezman,15601729,1
sdalezman,15824597,1
seangrogg,13696004,1
seangrogg,13426896,1
seanlinmt,15421704,1
seannyang,14939976,1
seanwbren,15824597,1
senectus1,14952787,1
seoseokho,13774006,1
seoseokho,14531578,1
sequence7,15481819,1
sequence7,14899155,1
sethetter,15789108,1
seunosewa,15008636,1
sgroppino,14783279,1
shadyabhi,13423629,1
shahahmed,15092707,1
shapeshed,15601729,1
shapeshed,15384262,1
shapiro92,15890551,1
sharlynnh,14023198,1
sharlynnh,14688684,1
sharlynnh,14238005,1
shasheene,15315129,1
shawkinaw,14362975,1
shermozle,15168394,1
shield007,13541679,1
shiftpgdn,14993216,1
shiftpgdn,15389727,1
shihching,15281455,1
shitgoose,13426896,1
shitgoose,14068280,1
shitgoose,13603575,1
shmageggy,13716511,1
shmageggy,15500836,1
shmageggy,13653819,1
shmageggy,15741565,1
shoguninc,13301832,1
shoguninc,14238005,1
shoguninc,13541679,1
shpladaow,15384262,1
shriphani,14498724,1
shriphani,14355051,1
shriphani,13966054,1
shriphani,14155393,1
shriphani,14401399,1
siddboots,13571847,1
sideshowb,15127633,1
signafire,13541679,1
silevitch,15384262,1
simeonlee,15384262,1
simeonlee,15601729,1
simion314,13816627,1
simion314,13932226,1
simion314,14859740,1
simion314,15291961,1
simon1573,13622301,1
simonhamp,14653017,1
simplynot,14034426,1
sindaccos,15763013,1
singaraja,13658615,1
sircastor,15451442,1
sireetorn,14688684,1
sireetorn,14023198,1
sirspacey,15155833,1
siumeiman,15601729,1
siumeiman,15384262,1
sixQuarks,15478078,1
sixQuarks,13958366,1
sixQuarks,13590123,1
sixQuarks,13392885,1
sixothree,13981184,1
sixothree,15338382,1
sjezewski,14002821,1
sjtgraham,13364583,1
sjtgraham,13649523,1
skanderbm,15357981,1
skilesare,15276833,1
skyisblue,13940412,1
skyisblue,14152688,1
skyisblue,13909365,1
skyisblue,14452819,1
skyisblue,14642193,1
skykooler,13660086,1
skykooler,14246249,1
skykooler,14002821,1
skykooler,15869800,1
skyraider,13301832,1
skyraider,15384262,1
skyraider,15148885,1
skyraider,14688684,1
skyraider,14023198,1
slap_shot,14931004,1
sleazybae,14919845,1
sleepychu,15617615,1
sleepychu,15694926,1
sleepychu,15381886,1
sleepychu,13590123,1
sleepychu,13840282,1
sleighboy,15451442,1
slowtokyo,14688684,1
slvrspoon,13541679,1
slvrspoon,13301832,1
slvrspoon,15601729,1
slvrspoon,14238005,1
slvrspoon,15384262,1
slvrspoon,14023198,1
slvrspoon,15148885,1
slvrspoon,15824597,1
slvrspoon,14189392,1
smallgovt,13507993,1
smallgovt,14656945,1
smallgovt,13717321,1
smithkl42,15460851,1
smithkl42,14136081,1
smithkl42,14185891,1
snakeanus,15232147,1
snakeanus,14662107,1
snakeanus,15298833,1
snakeanus,14998429,1
snakeanus,15298833,1
snakeanus,15321015,1
snakeanus,15291961,1
snakeanus,15416198,1
snakeanus,14997799,1
snakeanus,14918911,1
snakkerdk,14962634,1
sneha0298,13301832,1
snizzitch,13682949,1
snowmaker,13541679,1
snowmaker,14023198,1
snowmaker,14238005,1
snowmaker,13301832,1
snowpanda,13421927,1
snowpanda,15230871,1
sobellian,15500836,1
sobinator,13660086,1
sol_remmy,15169188,1
solarhess,13426896,1
solipsism,13426896,1
solomatov,14483409,1
solomatov,15257541,1
solomatov,15389727,1
solomatov,14356409,1
some1else,15321850,1
some1else,15485672,1
some1else,14237266,1
some1else,13527482,1
someone7x,14050049,1
soniye101,14238005,1
soulskill,15409376,1
spamizbad,14002821,1
spankalee,15058351,1
sparkling,14394465,1
sparkling,13940412,1
sparkling,13797042,1
sparkling,13718752,1
sparkling,13718752,1
sparkling,14031619,1
sparkling,14087381,1
speakeron,15037960,1
speleding,15651058,1
speleding,14403911,1
speleding,15237896,1
spelunker,15789108,1
sperglord,13707547,1
spockalot,14002821,1
sputknick,13682949,1
sputknick,13576236,1
squiggy22,15222240,1
squiggy22,13399095,1
squillful,14462384,1
srtjstjsj,15275182,1
srtjstjsj,15275182,1
ssawyer06,15824597,1
ssaxena80,15502142,1
sshumaker,13853150,1
sshumaker,14238005,1
sshumaker,14023198,1
sshumaker,13541679,1
sshumaker,13301832,1
stablemap,15257541,1
stablemap,14581273,1
stablemap,13552747,1
stablemap,15742287,1
stagger87,15916121,1
stale2002,13541679,1
stale2002,13437905,1
stale2002,15902054,1
starikovs,14170041,1
starikovs,14437921,1
stashteam,15601729,1
stashteam,15148885,1
stashteam,15824597,1
stashteam,15384262,1
staticelf,15173781,1
staticelf,15169188,1
staticelf,14309194,1
staticelf,14817557,1
staticelf,15309989,1
staticelf,15492248,1
staticelf,14417758,1
staticelf,15439967,1
staticelf,15094639,1
staticelf,15291961,1
staticelf,14962634,1
staticelf,14356409,1
staticelf,15021427,1
stefanoco,15148885,1
stefanwlb,15416198,1
stefanwlb,14715384,1
stephen82,15297912,1
stephen_g,14275805,1
stepik777,15193892,1
stereobit,14701460,1
stereobit,15337730,1
steveadoo,15623604,1
stevedave,13541679,1
stevefram,13755673,1
stevekemp,15451442,1
stevekemp,14578807,1
stevenwoo,15769807,1
stevepike,15824597,1
stillhere,14911467,1
stillhere,14361039,1
stilliard,13456246,1
stmaarten,14656945,1
stonelazy,15685180,1
stormcode,14901051,1
stratigos,13932226,1
stratigos,14154395,1
stratigos,14310617,1
stratigos,14505378,1
stuliston,14688684,1
stuxnet78,15185416,1
subcosmos,14403036,1
subcosmos,15913250,1
subkamran,13541679,1
subkamran,14109158,1
subverter,13726274,1
subverter,13842130,1
subverter,13870199,1
sudosteph,14350293,1
sudosteph,13421927,1
sunny1304,13423629,1
sunny1304,13867590,1
supergirl,14639908,1
supergreg,15756062,1
supergreg,15424478,1
sushirain,14051851,1
sushobhan,13867590,1
sushobhan,13856443,1
sverhagen,14784900,1
sverhagen,15210022,1
swipecity,13593272,1
syedkarim,14688684,1
syllogism,15309393,1
symbiosis,14437921,1
syngrog66,14350059,1
syngrog66,13382263,1
syntaxing,15633785,1
syntaxing,14784900,1
syntaxing,13742102,1
syntaxing,13696004,1
syntaxing,15230871,1
syphilis2,15611122,1
syphilis2,14460013,1
syphilis2,13955981,1
syphilis2,13309610,1
syphilis2,15291961,1
szczepano,14643712,1
t0mbstone,14968626,1
t3rseCode,15769807,1
t_serpico,15294171,1
taatparya,14002821,1
taliesinb,13915808,1
taliesinb,13653819,1
tallanvor,15345483,1
taphangum,15052691,1
tarasglek,14550060,1
tarboreus,14046446,1
tardygrad,15808124,1
tartavull,14422785,1
taspeotis,14330547,1
taternuts,14059727,1
taternuts,13426494,1
taylorc93,14688684,1
tbarbugli,14238005,1
tbarbugli,14807779,1
tbarbugli,13301832,1
tbarbugli,14737322,1
tbarbugli,15800676,1
tboerstad,15858197,1
teamhappy,14166966,1
tebruno99,15407761,1
techietim,13541679,1
tedkimble,15148885,1
tedmiston,14477851,1
tedmiston,13656192,1
tedmiston,13682949,1
tedmiston,13977982,1
tedmiston,14178397,1
tedmiston,13593814,1
teetermld,13817969,1
tehwalrus,13397145,1
tehwalrus,15821575,1
tehwalrus,15824597,1
tehwalrus,13301832,1
tehwebguy,14403911,1
tehwebguy,14508921,1
tehwebguy,13870199,1
tehwebguy,14417758,1
tehwebguy,15417019,1
tehwebguy,15477286,1
teknopaul,15367531,1
teleproto,15338382,1
telesilla,14026984,1
telesilla,14063609,1
telltruth,15268726,1
tenkabuto,15079619,1
teolandon,15742287,1
teolandon,15145226,1
teolandon,14435219,1
terravion,15853374,1
terrywang,13361019,1
terrywang,15585769,1
tesseract,15485672,1
testcross,15381886,1
textfiles,13765240,1
thaisa123,15384262,1
thaisa123,15148885,1
thaisa123,14688684,1
that_guy1,13858597,1
thatcherc,14939255,1
theBobBob,14643712,1
theSoenke,13977982,1
theatrus2,15148885,1
theboywho,14643467,1
thebrettd,13990391,1
thedaniel,14644539,1
thedogeye,14939976,1
thedogeye,15789108,1
thedogeye,15789108,1
thefalcon,15500836,1
thefalcon,13999378,1
thegorgon,13541679,1
thehesiod,14170041,1
theicfire,14238005,1
thekodols,13729525,1
thembones,13392620,1
themeinge,15384262,1
themtutty,14002821,1
themtutty,14002821,1
thephyber,14718089,1
theseoafs,13733481,1
theuttick,13816627,1
thiagocsf,14226775,1
thinbeige,14723308,1
thinbeige,15089916,1
thinbeige,15321015,1
thinbeige,15357981,1
thinbeige,14196731,1
thinbeige,14662107,1
thinbeige,15066729,1
thinbeige,15066729,1
thinbeige,15012883,1
thinbeige,14351324,1
thinbeige,15331016,1
thinbeige,15232147,1
thinbeige,15079619,1
thinbeige,15147660,1
thinbeige,15037960,1
thinbeige,15256603,1
thinbeige,14990911,1
thinkMOAR,13478514,1
thinkMOAR,15448996,1
thinkMOAR,13837850,1
thinkMOAR,15453974,1
thinkMOAR,13364583,1
thinkMOAR,15291961,1
thinkMOAR,15031922,1
thinkcomp,13511348,1
thinkloop,13990391,1
thinkloop,13684439,1
thinkloop,14817557,1
thinkloop,13649523,1
thinkloop,15694926,1
thinkloop,14087381,1
thinkloop,14332006,1
thinkloop,14054785,1
thinkloop,13909365,1
thinkloop,15222240,1
thinkloop,13529213,1
thomaspun,15148885,1
thousande,15210022,1
threeseed,13489156,1
threeseed,15862494,1
thristian,15089476,1
throw2016,14952787,1
throw2016,15747519,1
throw2016,15021427,1
throw2016,13459740,1
throw2016,14373951,1
throw2016,14968626,1
throw2016,13390511,1
throw2016,13382963,1
throw2016,13414570,1
throw2016,15477286,1
throw2016,13658615,1
throw2016,15142853,1
throw2016,13933696,1
throw2016,14564182,1
throw2016,15421704,1
throw2016,15789108,1
throw2016,13844389,1
throw2016,15435822,1
throw2016,15116719,1
throw2016,14976028,1
throw2016,15553205,1
throw2016,15754988,1
throw2016,13421608,1
throw2016,14930895,1
throw2016,14560106,1
throw2016,15234207,1
throw2016,13582933,1
throw2016,14031619,1
throw2016,15591441,1
throw2016,14403911,1
throw2016,13982620,1
throw2016,15769807,1
throw2016,14998081,1
throw2016,13520891,1
throw2bit,14516538,1
throw2bit,14103091,1
throw2bit,14599668,1
throw4141,14806393,1
throwanem,15477286,1
throwanem,14338212,1
throwanem,13682949,1
throwanem,14754772,1
throwanem,14417758,1
throwanem,15892066,1
thruflo22,15384262,1
thruflo22,14386394,1
thruflo22,15148885,1
thunfisch,15210022,1
thunfisch,14414712,1
thuuuomas,15278883,1
tiggybear,15543371,1
tiggybear,15131370,1
tim_grant,15824597,1
timcamber,14811721,1
timhaines,14688684,1
timkeller,14462384,1
timrogers,15148885,1
timvdalen,15324954,1
tinkersec,13447340,1
tinsilver,15155833,1
tixocloud,15544378,1
tixocloud,14090063,1
tixocloud,14911467,1
tjdalaska,13668916,1
tkachenko,13718752,1
tlshaheen,15601729,1
tlshaheen,15824597,1
tlshaheen,15384262,1
tmatthewj,15909395,1
toastednz,13648449,1
toddmorey,14308189,1
toddmorey,14090419,1
toddmorey,15324954,1
tomaschko,14238005,1
tombenner,14023198,1
tombenner,15148885,1
tombenner,15601729,1
tombenner,15384262,1
tombenner,13541679,1
tombenner,15824597,1
tombenner,14238005,1
tombenner,13301832,1
tombenner,14688684,1
tomclancy,13656192,1
tomelders,14075720,1
tomelders,14779881,1
tomelders,14313797,1
tomelders,13656192,1
tomelders,13752376,1
tomelders,13421927,1
tomelders,13726274,1
tomelders,13356318,1
tomelders,15793473,1
tomelders,15052691,1
tomelders,14661285,1
tomelders,14779881,1
tomelders,14031619,1
tomelders,15432720,1
tomseldon,13837781,1
tontonius,14344034,1
tontonius,14373951,1
tontonius,14373951,1
tonycowan,14688684,1
tonyleask,14688684,1
tonyleask,14688684,1
tonyleask,14238005,1
tonyleask,14688684,1
tonyleask,14238005,1
tonyleask,14688684,1
tonylucas,13668916,1
tonymarks,15398550,1
tonyspiro,15775548,1
toolittle,15584124,1
topbanana,15250644,1
topitguys,14269708,1
topologie,14356377,1
tordecken,14386394,1
torgoguys,14462785,1
torstenvl,15413709,1
tosstossy,15417019,1
tosstossy,15393270,1
totalZero,15089476,1
toyfarmer,13309610,1
tpetricek,13406638,1
trabant00,15062225,1
tradersam,13683110,1
tradersam,13682949,1
transfire,13853150,1
transfire,13860890,1
transfire,13785564,1
transfire,13860890,1
transfire,13539552,1
transfire,13726274,1
travelton,13421927,1
travelton,13716511,1
travelton,13755673,1
travisl12,14847059,1
treyfitty,14309194,1
tripzilch,14094083,1
tripzilch,13421298,1
tripzilch,14537506,1
tripzilch,14330547,1
tripzilch,15228712,1
tripzilch,15878197,1
tripzilch,14560042,1
tripzilch,14275805,1
tripzilch,14560042,1
tripzilch,14560042,1
tripzilch,14347211,1
tripzilch,14560042,1
tripzilch,14094083,1
tripzilch,14643712,1
tristanho,14505378,1
tristanho,14806393,1
tristanho,14639967,1
trollpan2,13529792,1
trothamel,15686442,1
troydavis,13585104,1
truebosko,14023223,1
truebosko,13447340,1
trustzone,15481819,1
trveskyll,13778543,1
trveskyll,14219384,1
ttyprintk,15398550,1
tuespetre,15368104,1
tunesmith,14516538,1
tunesmith,13867590,1
tunesmith,14952787,1
turbomerl,13301832,1
turdnagel,14757687,1
turdnagel,13421927,1
twblalock,13370310,1
twblalock,14031619,1
twblalock,13853150,1
twblalock,13682022,1
twelveone,13301832,1
twfarland,14320392,1
twfarland,15324954,1
twfarland,13837781,1
twfarland,13684439,1
twitchard,15704730,1
twitchard,15704376,1
twobyfour,15446217,1
twobyfour,15439967,1
twobyfour,14417758,1
twobyfour,15853374,1
tylerhall,13326535,1
tzhenghao,15538666,1
uber1geek,13653669,1
ultrahate,13672482,1
umeshunni,13976938,1
un-devmox,14644539,1
un-devmox,13453189,1
unfocused,14486657,1
uniclaude,14023198,1
uniclaude,13921433,1
up_and_up,13816627,1
up_and_up,13326535,1
upofadown,13539552,1
upofadown,13909365,1
upofadown,13647190,1
upofadown,13747414,1
upofadown,13629728,1
upofadown,13635230,1
usegolang,14386394,1
user15128,15584456,1
username3,14418877,1
usmeteora,14418877,1
usmeteora,13966054,1
usmeteora,14103091,1
usmeteora,14103091,1
utefan001,15824597,1
uyoakaoma,14894653,1
vancan1ty,13981184,1
vasundhar,13721452,1
vbezhenar,14043631,1
vbezhenar,14029572,1
vbezhenar,14560042,1
vbezhenar,14763111,1
vbezhenar,15058351,1
vbuwivbiu,15820161,1
vbuwivbiu,14868033,1
vbuwivbiu,15023766,1
vbuwivbiu,14892980,1
veeragoni,15230871,1
vegbrasil,14537747,1
veli_joza,13810764,1
veli_joza,13958366,1
veli_joza,13932226,1
velodrome,13442022,1
venantius,13886626,1
venantius,15331016,1
vencatter,15601729,1
vencatter,15824597,1
vermooten,15500220,1
versesane,13520891,1
vforgione,15089916,1
vickytips,14394465,1
victor106,15585769,1
victor106,15559428,1
victor106,15862494,1
victor106,15228712,1
victor106,15389727,1
victor106,13732288,1
victor___,15187874,1
vijay1201,14023198,1
vikas5914,14511627,1
vincnetas,15222240,1
vincnetas,15017126,1
vincnetas,15718686,1
virtuabhi,13858597,1
virtuexru,13747414,1
visvavasu,15178615,1
vladislav,13301832,1
vladislav,13541679,1
vmware513,13660086,1
void-star,14403036,1
voidlogic,13941011,1
voidlogic,13932226,1
voltagex_,13682949,1
vorpalhex,14635013,1
vowelless,15749150,1
vowelless,14463989,1
vowelless,13950002,1
vowelless,15919115,1
vowelless,13453189,1
vpeters25,13755673,1
vsbosvubo,14356377,1
vsrinivas,15089476,1
vsviridov,15087831,1
vwakesahi,15421704,1
w_t_payne,13816627,1
w_t_payne,15890551,1
wackspurt,14051851,1
wadetandy,13533661,1
wainstead,15409376,1
wallace_f,13647190,1
wallace_f,13648449,1
wallace_f,13547089,1
wallace_f,15240781,1
wallace_f,13672482,1
wallace_f,13509509,1
wallace_f,13858656,1
wallace_f,13507993,1
wallace_f,15741565,1
wambotron,15222240,1
warredale,13941923,1
wassimsab,14043631,1
waterfowl,13660086,1
wayoflife,15398550,1
wcbeard10,13593814,1
wcdolphin,13644959,1
wcummings,14417758,1
wcummings,14495893,1
wcummings,14523523,1
weaksauce,15368104,1
weaslesun,15824597,1
webaholic,13896065,1
webnrrd2k,14708350,1
webosdude,15478078,1
webwalker,14223020,1
webwright,14417758,1
webwright,14023198,1
weinzierl,14733829,1
weinzierl,15407761,1
westurner,14301739,1
westurner,15913250,1
westurner,13918465,1
westurner,15775548,1
wfunction,13713480,1
wfunction,14630183,1
wfunction,13503067,1
wfunction,13408797,1
wfunction,14811721,1
wfunction,14980512,1
wgancayco,13541679,1
whendriks,14688684,1
whendriks,14238005,1
whendriks,15148885,1
whipoodle,14902696,1
whipoodle,15050841,1
whipoodle,15441537,1
whipoodle,15037960,1
whipoodle,15222240,1
whipoodle,15200221,1
whipoodle,15543371,1
whipoodle,14997941,1
whipoodle,15234207,1
whipoodle,15041986,1
whipoodle,15009759,1
whipoodle,15253781,1
whipoodle,15237896,1
whitemale,14952787,1
whitemale,13682022,1
whocanfly,13423629,1
wholesavr,14688684,1
widowlark,15230871,1
widowlark,14477851,1
wildchild,13610146,1
wildchild,13537052,1
wildchild,13375337,1
wildpeaks,13887295,1
wildpeaks,14239194,1
willand31,14560042,1
willstepp,13541162,1
wingworks,14901051,1
wiredfool,15417019,1
wjgilmore,13876514,1
wklaynman,14238005,1
wklaynman,13541679,1
wklaynman,13541679,1
wklaynman,13301832,1
wodencafe,14411126,1
wodencafe,14990137,1
wolfram74,13571847,1
wolfram74,13999378,1
wonder_er,14998081,1
wonderous,14108797,1
wonderous,15714318,1
wonderous,14004329,1
wonderous,14026984,1
wonderous,14462384,1
wonderous,14763802,1
wonderous,14034426,1
wonderous,15742287,1
wonderous,14087002,1
wonderway,14094083,1
woodpanel,15821575,1
woodruffw,14639908,1
woodruffw,13600427,1
wopwopwop,13372985,1
wopwopwop,13653669,1
wronskian,15384262,1
wtf_is_up,14308189,1
wtf_is_up,14304088,1
wtvanhest,13593814,1
wtvanhest,14463260,1
wtvanhest,15826445,1
wtvanhest,14313797,1
wtvanhest,13531707,1
wundering,13507993,1
wushupork,15031922,1
xcadaverx,15538666,1
xenithorb,14266423,1
xenophonf,14656945,1
xiaohanyu,14075720,1
xophishox,13642662,1
xophishox,13921433,1
xoroshiro,15116719,1
xoroshiro,14448404,1
xoroshiro,15005031,1
xparadigm,14473377,1
xparadigm,14477851,1
xsegfault,14115826,1
xwowsersx,13330611,1
xxxmaster,15052691,1
xxyyttuq1,15741565,1
y-c-o-m-b,15314006,1
y0ssar1an,14745936,1
yahyaheee,15142853,1
yankcrime,13301832,1
yanpanlau,14733829,1
yarapavan,14023198,1
yawaramin,13520891,1
yawboakye,14238005,1
yawboakye,14023198,1
yellow103,14287235,1
yilugurlu,15447706,1
yitchelle,15685454,1
yoghurtio,13742102,1
yohann305,15718686,1
yohann305,13707547,1
yohann305,15642116,1
yotamoron,13816627,1
yotamoron,15155833,1
yotamoron,14998081,1
youngtaff,14356409,1
ytNumbers,14394150,1
yulapshun,15439967,1
yummybear,15147660,1
yvoschaap,13541679,1
z1mm32m4n,13823704,1
z3roblock,13475172,1
z3roblock,13475172,1
zach-kuhn,15384262,1
zach-kuhn,13541679,1
zackbloom,14754772,1
zackbloom,13909365,1
zahreeley,13559662,1
zappo2938,14718089,1
zappo2938,15461439,1
zappo2938,15203446,1
zaxophone,13765240,1
zbjornson,13301832,1
zbjornson,14939976,1
zebra9978,14362975,1
zebrafish,13742102,1
zebrafish,13682949,1
zenpusher,13365430,1
zensavona,14310617,1
zensavona,13423629,1
zensavona,14087381,1
zer0tonin,14002821,1
zestyping,15413709,1
zfrenchee,14790251,1
zgoldberg,15384262,1
zigzigzag,13319904,1
zillyhome,14238005,1
zillyhome,14023198,1
zivagolee,15601729,1
zkhalique,13370310,1
zkhalique,13330611,1
zkhalique,13561388,1
zstiefler,14664417,1
zutronics,13566951,1
0verc00ked,14552615,1
0x00000000,15066729,1
0x00000000,15200221,1
0x4f3759df,14417758,1
0x8BADF00D,15037960,1
0xBABAD00C,15309989,1
0xBABAD00C,15423202,1
0xcafecafe,15821575,1
0xcde4c3db,14435219,1
0xcde4c3db,13713480,1
0xcde4c3db,13682949,1
0xcde4c3db,14170575,1
0xcde4c3db,13955981,1
0xcde4c3db,15145176,1
0xelectron,14475884,1
1123581321,14497295,1
1187503962,15585769,1
1187503962,15585769,1
1ba9115454,14146850,1
1ba9115454,14291412,1
1propionyl,13941923,1
201709User,15432720,1
2845197541,14299628,1
43224gg252,14744783,1
5trokerac3,15142853,1
5trokerac3,15037960,1
7cupsoftea,14911467,1
97-109-107,14023198,1
AChamarthy,15601729,1
AChamarthy,15824597,1
AChamarthy,15384262,1
AIMunchkin,13867016,1
AaronFriel,15230871,1
AceJohnny2,14152688,1
AceJohnny2,14884992,1
AceJohnny2,15041986,1
Ace_Archer,14004329,1
AdamsApple,14023198,1
AdrienChey,15398550,1
Akonkagva2,14683964,1
AlexDanger,14226889,1
AlexMiclau,13301832,1
AmericanOP,15756062,1
Anarch157a,14531578,1
AndyKelley,15278883,1
AndyKelley,13471543,1
AndyKelley,13755673,1
AnuPrakash,14238005,1
Apocryphon,13860890,1
Apocryphon,14673777,1
Apocryphon,13579226,1
Apocryphon,14043631,1
Apocryphon,14028842,1
Apocryphon,13653669,1
Apocryphon,14901051,1
ArchReaper,14462785,1
ArchReaper,15280064,1
ArchReaper,15232147,1
Aretecjobs,14023198,1
Aretecjobs,14023198,1
Aretecjobs,14023198,1
AriaMinaei,14495893,1
AriaMinaei,15704730,1
AriaMinaei,15276833,1
ArlenBales,13682949,1
ArlenBales,13456246,1
Ashish_J_S,13426494,1
AsyncAwait,14043631,1
AsyncAwait,15189949,1
AsyncAwait,15328889,1
AsyncAwait,14323265,1
AsyncAwait,13933696,1
AugustoCAS,14023198,1
AzzieElbab,15195510,1
AzzieElbab,13755673,1
B1FF_PSUVM,14226889,1
B1FF_PSUVM,15230871,1
BatFastard,14859740,1
BatFastard,14962634,1
BatFastard,14047310,1
BatFastard,15820161,1
BatFastard,15584456,1
BatFastard,14115826,1
BatFastard,14848786,1
Bishonen88,15567356,1
Blackthorn,15021427,1
Blackthorn,13718752,1
Brajeshwar,14859740,1
Bromskloss,15795808,1
Bromskloss,14899155,1
Bromskloss,15655548,1
Bromskloss,13338592,1
Bromskloss,15776033,1
Brotkrumen,14394150,1
Brotkrumen,13817557,1
BryanBryce,14671070,1
BuckRogers,13319904,1
BuckRogers,13774006,1
BuckRogers,15821575,1
BuckRogers,15321015,1
BuckRogers,15832170,1
BuckRogers,13682949,1
BuckRogers,15908812,1
BuckRogers,13319904,1
BucketSort,14711621,1
BucketSort,14779881,1
BucketSort,14338411,1
BucketSort,15210022,1
BucketSort,13500346,1
BuddyLoans,15824597,1
BuddyLoans,15601729,1
Burnstreet,13541679,1
Burnstreet,13301832,1
Buttons840,15460851,1
CDeGroot93,15853374,1
CGamesPlay,13471543,1
CGamesPlay,15694118,1
CGamesPlay,15451442,1
CGamesPlay,13372985,1
CJefferson,13719368,1
CJefferson,14703661,1
CJefferson,14670306,1
CJefferson,15147660,1
CJefferson,14246249,1
Callmenorm,14350293,1
Callmenorm,14560106,1
CamperBob2,13994203,1
CamperBob2,14330932,1
CamperBob2,15265507,1
CamperBob2,15820161,1
CamperBob2,14477851,1
CamperBob2,13559581,1
CatAtOcter,15148885,1
